datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered
12-11-2011 12:00,4,0,0,1,18.04,21.97,44,19.0012,142,224
12-11-2011 13:00,4,0,0,1,19.68,23.485,36,19.0012,128,225
12-11-2011 14:00,4,0,0,1,20.5,24.24,36,19.9995,191,244
12-11-2011 15:00,4,0,0,1,21.32,25,29,19.0012,165,221
12-11-2011 16:00,4,0,0,1,21.32,25,32,16.9979,137,224
12-11-2011 17:00,4,0,0,1,20.5,24.24,34,16.9979,92,193
12-11-2011 18:00,4,0,0,1,17.22,21.21,58,12.998,53,150
12-11-2011 19:00,4,0,0,1,17.22,21.21,50,16.9979,32,139
12-11-2011 20:00,4,0,0,1,17.22,21.21,50,19.0012,31,101
12-11-2011 21:00,4,0,0,1,17.22,21.21,47,19.0012,19,103
12-11-2011 22:00,4,0,0,1,17.22,21.21,47,16.9979,30,88
12-11-2011 23:00,4,0,0,1,16.4,20.455,58,11.0014,23,78
13-11-2011 00:00,4,0,0,2,16.4,20.455,58,12.998,12,61
13-11-2011 01:00,4,0,0,2,14.76,17.425,66,12.998,13,58
13-11-2011 02:00,4,0,0,1,14.76,18.18,57,7.0015,9,48
13-11-2011 03:00,4,0,0,2,14.76,17.425,62,8.9981,8,20
13-11-2011 04:00,4,0,0,2,14.76,17.425,62,8.9981,1,5
13-11-2011 05:00,4,0,0,1,13.94,16.665,61,11.0014,2,3
13-11-2011 06:00,4,0,0,1,13.94,16.665,66,8.9981,5,18
13-11-2011 07:00,4,0,0,1,13.94,15.91,66,15.0013,13,30
13-11-2011 08:00,4,0,0,1,13.94,17.425,66,6.0032,24,55
13-11-2011 09:00,4,0,0,1,16.4,20.455,54,19.0012,38,97
13-11-2011 10:00,4,0,0,1,18.04,21.97,44,22.0028,63,178
13-11-2011 11:00,4,0,0,1,18.86,22.725,40,27.9993,108,187
13-11-2011 12:00,4,0,0,2,21.32,25,29,27.9993,112,242
13-11-2011 13:00,4,0,0,2,21.32,25,29,27.9993,105,234
13-11-2011 14:00,4,0,0,2,22.14,25.76,28,32.9975,108,263
13-11-2011 15:00,4,0,0,2,20.5,24.24,42,22.0028,89,221
13-11-2011 16:00,4,0,0,2,22.14,25.76,28,26.0027,93,226
13-11-2011 17:00,4,0,0,1,21.32,25,27,22.0028,44,187
13-11-2011 18:00,4,0,0,1,21.32,25,27,22.0028,35,155
13-11-2011 19:00,4,0,0,1,20.5,24.24,29,23.9994,36,121
13-11-2011 20:00,4,0,0,1,20.5,24.24,31,23.9994,24,115
13-11-2011 21:00,4,0,0,1,19.68,23.485,36,16.9979,19,76
13-11-2011 22:00,4,0,0,1,19.68,23.485,41,26.0027,25,64
13-11-2011 23:00,4,0,0,1,18.86,22.725,51,19.9995,18,49
14-11-2011 00:00,4,0,1,1,18.86,22.725,59,19.0012,8,22
14-11-2011 01:00,4,0,1,1,18.86,22.725,63,19.9995,5,6
14-11-2011 02:00,4,0,1,1,18.86,22.725,63,23.9994,7,10
14-11-2011 03:00,4,0,1,1,18.04,21.97,67,19.0012,4,3
14-11-2011 04:00,4,0,1,1,18.04,21.97,67,15.0013,0,5
14-11-2011 05:00,4,0,1,2,18.04,21.97,67,16.9979,0,19
14-11-2011 06:00,4,0,1,2,18.04,21.97,72,15.0013,10,104
14-11-2011 07:00,4,0,1,1,18.04,21.97,72,16.9979,11,311
14-11-2011 08:00,4,0,1,2,18.86,22.725,67,12.998,27,425
14-11-2011 09:00,4,0,1,2,19.68,23.485,67,22.0028,29,204
14-11-2011 10:00,4,0,1,2,20.5,24.24,63,19.0012,26,85
14-11-2011 11:00,4,0,1,2,22.14,25.76,60,19.0012,22,106
14-11-2011 12:00,4,0,1,1,22.96,26.515,56,19.9995,36,166
14-11-2011 13:00,4,0,1,1,24.6,31.06,49,26.0027,50,153
14-11-2011 14:00,4,0,1,1,25.42,31.06,46,30.0026,47,138
14-11-2011 15:00,4,0,1,1,26.24,31.06,44,22.0028,53,142
14-11-2011 16:00,4,0,1,1,25.42,31.06,46,27.9993,51,264
14-11-2011 17:00,4,0,1,1,25.42,31.06,46,16.9979,55,464
14-11-2011 18:00,4,0,1,1,22.96,26.515,56,19.0012,29,460
14-11-2011 19:00,4,0,1,1,24.6,31.06,53,19.9995,28,274
14-11-2011 20:00,4,0,1,1,24.6,31.06,53,23.9994,30,210
14-11-2011 21:00,4,0,1,1,24.6,31.06,53,23.9994,37,176
14-11-2011 22:00,4,0,1,1,23.78,27.275,56,23.9994,17,96
14-11-2011 23:00,4,0,1,1,22.96,26.515,64,19.9995,13,48
15-11-2011 00:00,4,0,1,1,22.96,26.515,64,23.9994,7,15
15-11-2011 01:00,4,0,1,1,22.96,26.515,60,19.9995,5,5
15-11-2011 02:00,4,0,1,1,22.96,26.515,64,16.9979,7,8
15-11-2011 03:00,4,0,1,2,22.14,25.76,68,22.0028,0,4
15-11-2011 04:00,4,0,1,1,22.96,26.515,64,19.9995,1,6
15-11-2011 05:00,4,0,1,1,22.14,25.76,68,19.0012,2,26
15-11-2011 06:00,4,0,1,2,22.96,26.515,64,6.0032,4,104
15-11-2011 07:00,4,0,1,2,22.14,25.76,68,11.0014,21,298
15-11-2011 08:00,4,0,1,2,22.14,25.76,68,7.0015,27,453
15-11-2011 09:00,4,0,1,2,22.96,26.515,64,6.0032,26,174
15-11-2011 10:00,4,0,1,2,22.96,26.515,64,19.0012,23,115
15-11-2011 11:00,4,0,1,2,22.96,26.515,64,12.998,18,116
15-11-2011 12:00,4,0,1,2,22.14,25.76,68,0,28,148
15-11-2011 13:00,4,0,1,3,22.14,25.76,60,15.0013,21,132
15-11-2011 14:00,4,0,1,2,22.14,25.76,60,19.0012,27,120
15-11-2011 15:00,4,0,1,2,22.14,25.76,60,8.9981,36,155
15-11-2011 16:00,4,0,1,2,21.32,25,68,8.9981,31,240
15-11-2011 17:00,4,0,1,2,20.5,24.24,72,12.998,29,422
15-11-2011 18:00,4,0,1,2,20.5,24.24,72,19.0012,27,414
15-11-2011 19:00,4,0,1,2,20.5,24.24,72,23.9994,27,259
15-11-2011 20:00,4,0,1,2,19.68,23.485,82,8.9981,26,212
15-11-2011 21:00,4,0,1,2,20.5,24.24,77,6.0032,23,145
15-11-2011 22:00,4,0,1,2,18.86,22.725,88,7.0015,19,109
15-11-2011 23:00,4,0,1,2,18.86,22.725,94,7.0015,14,66
16-11-2011 00:00,4,0,1,2,18.86,22.725,94,0,5,26
16-11-2011 01:00,4,0,1,3,18.86,22.725,94,6.0032,0,5
16-11-2011 02:00,4,0,1,2,18.86,22.725,94,7.0015,4,6
16-11-2011 03:00,4,0,1,2,18.86,22.725,94,7.0015,2,3
16-11-2011 04:00,4,0,1,2,18.04,21.97,100,15.0013,1,3
16-11-2011 05:00,4,0,1,3,18.86,22.725,94,7.0015,0,13
16-11-2011 06:00,4,0,1,2,18.86,22.725,94,6.0032,4,52
16-11-2011 07:00,4,0,1,3,18.86,22.725,94,0,7,130
16-11-2011 08:00,4,0,1,3,18.86,22.725,94,0,9,223
16-11-2011 09:00,4,0,1,3,18.86,22.725,94,0,5,77
16-11-2011 10:00,4,0,1,3,18.86,22.725,94,0,4,32
16-11-2011 11:00,4,0,1,3,18.86,22.725,94,6.0032,7,53
16-11-2011 12:00,4,0,1,3,18.86,22.725,100,0,5,49
16-11-2011 13:00,4,0,1,3,18.86,22.725,94,8.9981,6,52
16-11-2011 14:00,4,0,1,2,18.86,22.725,100,8.9981,12,49
16-11-2011 15:00,4,0,1,3,19.68,23.485,94,7.0015,16,50
16-11-2011 16:00,4,0,1,3,19.68,23.485,94,7.0015,13,110
16-11-2011 17:00,4,0,1,2,19.68,23.485,88,12.998,17,216
16-11-2011 18:00,4,0,1,3,18.86,22.725,88,26.0027,13,176
16-11-2011 19:00,4,0,1,3,18.86,22.725,88,26.0027,3,108
16-11-2011 20:00,4,0,1,3,18.04,21.97,88,26.0027,5,94
16-11-2011 21:00,4,0,1,3,18.04,21.97,88,19.0012,3,72
16-11-2011 22:00,4,0,1,3,17.22,21.21,88,15.0013,1,45
16-11-2011 23:00,4,0,1,3,17.22,21.21,88,8.9981,3,28
17-11-2011 00:00,4,0,1,2,17.22,21.21,88,16.9979,2,22
17-11-2011 01:00,4,0,1,2,17.22,21.21,82,11.0014,0,5
17-11-2011 02:00,4,0,1,2,17.22,21.21,82,15.0013,0,5
17-11-2011 03:00,4,0,1,2,17.22,21.21,77,22.0028,0,3
17-11-2011 04:00,4,0,1,2,16.4,20.455,62,27.9993,1,3
17-11-2011 05:00,4,0,1,3,13.94,15.15,71,22.0028,1,21
17-11-2011 06:00,4,0,1,3,14.76,17.425,57,15.0013,3,72
17-11-2011 07:00,4,0,1,3,13.94,15.91,61,19.0012,4,164
17-11-2011 08:00,4,0,1,3,13.94,15.15,61,19.9995,12,343
17-11-2011 09:00,4,0,1,2,13.94,15.15,61,22.0028,14,184
17-11-2011 10:00,4,0,1,2,13.94,15.15,61,22.0028,7,74
17-11-2011 11:00,4,0,1,3,13.12,15.15,66,22.0028,4,93
17-11-2011 12:00,4,0,1,2,13.94,15.15,53,19.9995,6,115
17-11-2011 13:00,4,0,1,2,13.94,15.15,49,30.0026,15,109
17-11-2011 14:00,4,0,1,2,13.94,15.15,49,26.0027,5,105
17-11-2011 15:00,4,0,1,2,13.94,15.15,49,30.0026,10,106
17-11-2011 16:00,4,0,1,1,13.12,14.395,39,27.9993,8,187
17-11-2011 17:00,4,0,1,1,13.12,14.395,42,26.0027,20,379
17-11-2011 18:00,4,0,1,1,13.12,15.91,39,12.998,9,298
17-11-2011 19:00,4,0,1,1,12.3,14.395,45,15.0013,7,210
17-11-2011 20:00,4,0,1,1,12.3,14.395,42,19.0012,7,162
17-11-2011 21:00,4,0,1,1,12.3,14.395,42,16.9979,3,113
17-11-2011 22:00,4,0,1,1,10.66,12.12,52,16.9979,1,83
17-11-2011 23:00,4,0,1,1,10.66,12.88,52,15.0013,0,58
18-11-2011 00:00,4,0,1,1,10.66,12.88,48,11.0014,2,28
18-11-2011 01:00,4,0,1,1,10.66,11.365,44,22.0028,0,10
18-11-2011 02:00,4,0,1,1,9.84,11.365,44,15.0013,2,8
18-11-2011 03:00,4,0,1,1,9.84,10.605,41,19.0012,0,2
18-11-2011 04:00,4,0,1,1,9.02,11.365,44,11.0014,0,5
18-11-2011 05:00,4,0,1,1,9.02,11.365,44,8.9981,0,22
18-11-2011 06:00,4,0,1,1,9.02,12.88,44,6.0032,1,70
18-11-2011 07:00,4,0,1,1,9.02,11.365,44,11.0014,5,211
18-11-2011 08:00,4,0,1,1,9.02,11.365,44,12.998,6,369
18-11-2011 09:00,4,0,1,1,10.66,12.88,41,12.998,6,207
18-11-2011 10:00,4,0,1,1,10.66,12.12,41,19.0012,10,105
18-11-2011 11:00,4,0,1,1,12.3,15.15,36,8.9981,18,122
18-11-2011 12:00,4,0,1,1,13.12,16.665,33,0,22,143
18-11-2011 13:00,4,0,1,1,13.94,15.91,31,15.0013,31,146
18-11-2011 14:00,4,0,1,1,13.94,16.665,31,8.9981,31,123
18-11-2011 15:00,4,0,1,1,13.94,16.665,29,8.9981,27,151
18-11-2011 16:00,4,0,1,1,13.94,16.665,29,8.9981,19,190
18-11-2011 17:00,4,0,1,1,13.12,16.665,31,8.9981,17,361
18-11-2011 18:00,4,0,1,1,12.3,15.15,36,11.0014,16,312
18-11-2011 19:00,4,0,1,1,11.48,13.635,41,11.0014,7,183
18-11-2011 20:00,4,0,1,1,11.48,13.635,48,12.998,8,129
18-11-2011 21:00,4,0,1,1,11.48,13.635,48,11.0014,3,108
18-11-2011 22:00,4,0,1,1,10.66,13.635,52,7.0015,9,88
18-11-2011 23:00,4,0,1,1,10.66,13.635,60,8.9981,5,54
19-11-2011 00:00,4,0,0,1,10.66,12.88,56,12.998,4,49
19-11-2011 01:00,4,0,0,1,10.66,11.365,52,19.9995,1,34
19-11-2011 02:00,4,0,0,1,9.84,12.12,56,11.0014,12,34
19-11-2011 03:00,4,0,0,1,10.66,12.12,48,16.9979,4,11
19-11-2011 04:00,4,0,0,1,10.66,11.365,48,22.0028,4,4
19-11-2011 05:00,4,0,0,1,9.84,11.365,56,16.9979,0,2
19-11-2011 06:00,4,0,0,1,9.84,10.605,60,22.0028,2,10
19-11-2011 07:00,4,0,0,1,9.84,11.365,60,16.9979,3,38
19-11-2011 08:00,4,0,0,1,10.66,12.12,56,16.9979,12,80
19-11-2011 09:00,4,0,0,1,11.48,12.88,52,19.9995,12,130
19-11-2011 10:00,4,0,0,1,13.12,15.15,45,16.9979,35,165
19-11-2011 11:00,4,0,0,1,14.76,18.94,40,0,50,183
19-11-2011 12:00,4,0,0,1,16.4,20.455,35,19.0012,93,218
19-11-2011 13:00,4,0,0,1,17.22,21.21,30,19.0012,118,245
19-11-2011 14:00,4,0,0,1,17.22,21.21,32,19.9995,121,228
19-11-2011 15:00,4,0,0,1,17.22,21.21,41,12.998,120,262
19-11-2011 16:00,4,0,0,1,17.22,21.21,38,19.9995,99,188
19-11-2011 17:00,4,0,0,1,16.4,20.455,40,12.998,61,171
19-11-2011 18:00,4,0,0,1,15.58,19.695,46,8.9981,36,172
19-11-2011 19:00,4,0,0,2,13.94,16.665,71,8.9981,33,149
19-11-2011 20:00,4,0,0,2,14.76,18.18,57,7.0015,48,115
19-11-2011 21:00,4,0,0,2,14.76,17.425,62,12.998,29,79
19-11-2011 22:00,4,0,0,2,15.58,19.695,62,11.0014,26,80
19-11-2011 23:00,4,0,0,1,15.58,19.695,62,15.0013,20,73
20-11-2011 00:00,4,0,0,1,15.58,19.695,66,11.0014,14,79
20-11-2011 01:00,4,0,0,1,16.4,20.455,62,16.9979,11,73
20-11-2011 02:00,4,0,0,1,16.4,20.455,62,19.0012,12,44
20-11-2011 03:00,4,0,0,2,16.4,20.455,66,19.0012,6,31
20-11-2011 04:00,4,0,0,2,16.4,20.455,71,19.0012,2,10
20-11-2011 05:00,4,0,0,2,17.22,21.21,67,19.0012,0,4
20-11-2011 06:00,4,0,0,2,17.22,21.21,67,16.9979,3,6
20-11-2011 07:00,4,0,0,1,17.22,21.21,67,15.0013,4,19
20-11-2011 08:00,4,0,0,2,17.22,21.21,71,19.0012,13,52
20-11-2011 09:00,4,0,0,1,18.04,21.97,72,11.0014,29,109
20-11-2011 10:00,4,0,0,2,18.04,21.97,72,7.0015,46,183
20-11-2011 11:00,4,0,0,2,20.5,24.24,63,7.0015,74,212
20-11-2011 12:00,4,0,0,2,20.5,24.24,63,8.9981,70,234
20-11-2011 13:00,4,0,0,2,22.14,25.76,60,12.998,84,285
20-11-2011 14:00,4,0,0,1,21.32,25,63,16.9979,113,250
20-11-2011 15:00,4,0,0,2,21.32,25,68,12.998,109,242
20-11-2011 16:00,4,0,0,2,21.32,25,63,8.9981,81,225
20-11-2011 17:00,4,0,0,2,21.32,25,63,12.998,35,168
20-11-2011 18:00,4,0,0,2,22.14,25.76,64,12.998,22,123
20-11-2011 19:00,4,0,0,2,20.5,24.24,72,7.0015,17,140
20-11-2011 20:00,4,0,0,2,21.32,25,68,7.0015,23,90
20-11-2011 21:00,4,0,0,2,19.68,23.485,77,6.0032,11,94
20-11-2011 22:00,4,0,0,3,18.86,22.725,88,6.0032,5,35
20-11-2011 23:00,4,0,0,3,18.86,22.725,88,6.0032,3,25
21-11-2011 00:00,4,0,1,2,18.86,22.725,94,0,4,13
21-11-2011 01:00,4,0,1,3,18.86,22.725,94,12.998,4,8
21-11-2011 02:00,4,0,1,3,18.04,21.97,100,12.998,1,2
21-11-2011 03:00,4,0,1,3,18.04,21.97,100,8.9981,0,4
21-11-2011 04:00,4,0,1,3,18.04,21.97,100,8.9981,0,5
21-11-2011 05:00,4,0,1,2,18.04,21.97,100,0,0,20
21-11-2011 06:00,4,0,1,2,17.22,21.21,100,0,0,76
21-11-2011 07:00,4,0,1,2,18.86,22.725,94,11.0014,17,229
21-11-2011 08:00,4,0,1,2,18.86,22.725,94,0,13,378
21-11-2011 09:00,4,0,1,2,19.68,23.485,94,7.0015,15,222
21-11-2011 10:00,4,0,1,2,21.32,25,83,0,25,110
21-11-2011 11:00,4,0,1,2,21.32,25,83,7.0015,16,112
21-11-2011 12:00,4,0,1,2,20.5,24.24,77,8.9981,24,138
21-11-2011 13:00,4,0,1,2,20.5,24.24,77,8.9981,13,121
21-11-2011 14:00,4,0,1,2,19.68,23.485,82,12.998,14,121
21-11-2011 15:00,4,0,1,3,18.04,21.97,94,15.0013,15,93
21-11-2011 16:00,4,0,1,3,18.04,21.97,94,15.0013,13,95
21-11-2011 17:00,4,0,1,3,17.22,21.21,94,19.9995,10,200
21-11-2011 18:00,4,0,1,3,17.22,21.21,88,12.998,8,184
21-11-2011 19:00,4,0,1,3,16.4,20.455,94,12.998,2,135
21-11-2011 20:00,4,0,1,3,16.4,20.455,87,15.0013,5,75
21-11-2011 21:00,4,0,1,3,16.4,20.455,87,11.0014,11,103
21-11-2011 22:00,4,0,1,3,16.4,20.455,87,8.9981,6,72
21-11-2011 23:00,4,0,1,3,16.4,20.455,87,11.0014,4,29
22-11-2011 00:00,4,0,1,3,15.58,19.695,94,7.0015,0,14
22-11-2011 01:00,4,0,1,3,16.4,20.455,94,8.9981,1,5
22-11-2011 02:00,4,0,1,3,15.58,19.695,100,7.0015,2,4
22-11-2011 03:00,4,0,1,3,15.58,19.695,100,7.0015,1,2
22-11-2011 04:00,4,0,1,3,15.58,19.695,94,11.0014,0,7
22-11-2011 05:00,4,0,1,3,15.58,19.695,94,11.0014,1,17
22-11-2011 06:00,4,0,1,2,15.58,19.695,94,7.0015,1,63
22-11-2011 07:00,4,0,1,3,15.58,19.695,94,15.0013,2,119
22-11-2011 08:00,4,0,1,3,15.58,19.695,94,15.0013,5,185
22-11-2011 09:00,4,0,1,3,16.4,20.455,94,0,2,147
22-11-2011 10:00,4,0,1,3,16.4,20.455,94,0,6,46
22-11-2011 11:00,4,0,1,3,16.4,20.455,94,8.9981,4,28
22-11-2011 12:00,4,0,1,3,16.4,20.455,100,6.0032,3,18
22-11-2011 13:00,4,0,1,3,17.22,21.21,100,6.0032,4,22
22-11-2011 14:00,4,0,1,3,17.22,21.21,100,6.0032,4,31
22-11-2011 15:00,4,0,1,3,18.04,21.97,94,0,2,32
22-11-2011 16:00,4,0,1,3,18.04,21.97,94,0,3,59
22-11-2011 17:00,4,0,1,3,18.04,21.97,100,6.0032,4,161
22-11-2011 18:00,4,0,1,3,18.04,21.97,100,0,0,148
22-11-2011 19:00,4,0,1,3,18.86,22.725,94,7.0015,5,106
22-11-2011 20:00,4,0,1,2,18.86,22.725,100,15.0013,6,121
22-11-2011 21:00,4,0,1,2,18.86,22.725,100,16.9979,4,86
22-11-2011 22:00,4,0,1,2,20.5,24.24,94,12.998,6,81
22-11-2011 23:00,4,0,1,2,19.68,23.485,94,16.9979,3,36
23-11-2011 00:00,4,0,1,2,19.68,23.485,94,16.9979,2,14
23-11-2011 01:00,4,0,1,2,19.68,23.485,94,19.9995,0,8
23-11-2011 02:00,4,0,1,3,20.5,24.24,94,23.9994,1,5
23-11-2011 03:00,4,0,1,3,20.5,24.24,94,23.9994,1,2
23-11-2011 04:00,4,0,1,3,21.32,25,88,23.9994,0,5
23-11-2011 05:00,4,0,1,2,18.86,22.725,94,12.998,1,16
23-11-2011 06:00,4,0,1,2,18.04,21.97,100,0,1,68
23-11-2011 07:00,4,0,1,2,18.86,22.725,100,6.0032,2,154
23-11-2011 08:00,4,0,1,2,19.68,23.485,94,7.0015,7,316
23-11-2011 09:00,4,0,1,2,21.32,25,94,12.998,3,164
23-11-2011 10:00,4,0,1,2,21.32,25,94,12.998,6,70
23-11-2011 11:00,4,0,1,2,20.5,24.24,72,27.9993,9,107
23-11-2011 12:00,4,0,1,1,19.68,23.485,55,27.9993,9,151
23-11-2011 13:00,4,0,1,2,18.04,21.97,54,32.9975,12,162
23-11-2011 14:00,4,0,1,1,17.22,21.21,54,31.0009,13,200
23-11-2011 15:00,4,0,1,2,17.22,21.21,54,30.0026,13,194
23-11-2011 16:00,4,0,1,2,16.4,20.455,62,31.0009,4,169
23-11-2011 17:00,4,0,1,3,15.58,19.695,71,26.0027,7,156
23-11-2011 18:00,4,0,1,2,16.4,20.455,58,35.0008,7,138
23-11-2011 19:00,4,0,1,1,15.58,19.695,58,26.0027,6,116
23-11-2011 20:00,4,0,1,1,14.76,16.665,62,26.0027,1,67
23-11-2011 21:00,4,0,1,1,14.76,15.91,57,31.0009,0,66
23-11-2011 22:00,4,0,1,1,13.94,15.15,61,30.0026,3,59
23-11-2011 23:00,4,0,1,1,13.94,15.15,61,23.9994,4,47
24-11-2011 00:00,4,1,0,1,13.12,15.15,57,15.0013,1,22
24-11-2011 01:00,4,1,0,1,13.12,14.395,57,27.9993,1,23
24-11-2011 02:00,4,1,0,1,12.3,14.395,61,19.0012,3,19
24-11-2011 03:00,4,1,0,1,11.48,14.395,65,8.9981,1,4
24-11-2011 04:00,4,1,0,1,12.3,15.91,61,6.0032,1,1
24-11-2011 05:00,4,1,0,1,12.3,15.91,61,7.0015,1,10
24-11-2011 06:00,4,1,0,1,12.3,15.91,61,6.0032,1,5
24-11-2011 07:00,4,1,0,1,10.66,13.635,75,7.0015,9,31
24-11-2011 08:00,4,1,0,1,12.3,15.91,65,6.0032,4,42
24-11-2011 09:00,4,1,0,1,13.94,17.425,61,0,13,68
24-11-2011 10:00,4,1,0,1,14.76,18.94,57,0,34,64
24-11-2011 11:00,4,1,0,1,17.22,21.21,41,19.9995,52,90
24-11-2011 12:00,4,1,0,1,18.86,22.725,36,15.0013,62,88
24-11-2011 13:00,4,1,0,1,19.68,23.485,33,15.0013,84,91
24-11-2011 14:00,4,1,0,1,20.5,24.24,31,19.9995,74,94
24-11-2011 15:00,4,1,0,1,20.5,24.24,31,16.9979,78,71
24-11-2011 16:00,4,1,0,1,20.5,24.24,34,19.0012,48,66
24-11-2011 17:00,4,1,0,1,19.68,23.485,33,7.0015,34,40
24-11-2011 18:00,4,1,0,1,17.22,21.21,50,6.0032,13,24
24-11-2011 19:00,4,1,0,1,16.4,20.455,54,7.0015,15,13
24-11-2011 20:00,4,1,0,1,14.76,17.425,76,11.0014,14,17
24-11-2011 21:00,4,1,0,1,14.76,17.425,71,11.0014,7,19
24-11-2011 22:00,4,1,0,1,14.76,17.425,71,11.0014,8,14
24-11-2011 23:00,4,1,0,1,13.94,17.425,76,7.0015,2,19
25-11-2011 00:00,4,0,1,1,13.94,16.665,76,11.0014,7,22
25-11-2011 01:00,4,0,1,1,13.94,18.18,76,0,2,12
25-11-2011 02:00,4,0,1,1,11.48,14.395,81,7.0015,4,6
25-11-2011 03:00,4,0,1,1,11.48,14.395,75,7.0015,0,2
25-11-2011 04:00,4,0,1,1,12.3,15.91,75,7.0015,4,3
25-11-2011 05:00,4,0,1,1,11.48,15.91,75,0,2,3
25-11-2011 06:00,4,0,1,1,10.66,13.635,81,7.0015,4,9
25-11-2011 07:00,4,0,1,1,10.66,15.15,81,0,4,31
25-11-2011 08:00,4,0,1,1,10.66,13.635,81,8.9981,6,68
25-11-2011 09:00,4,0,1,1,13.12,17.425,76,0,25,70
25-11-2011 10:00,4,0,1,1,14.76,17.425,71,11.0014,60,82
25-11-2011 11:00,4,0,1,1,16.4,20.455,66,7.0015,99,127
25-11-2011 12:00,4,0,1,1,18.86,22.725,51,7.0015,126,146
25-11-2011 13:00,4,0,1,1,20.5,24.24,45,15.0013,143,140
25-11-2011 14:00,4,0,1,1,21.32,25,39,15.0013,122,150
25-11-2011 15:00,4,0,1,1,21.32,25,36,12.998,165,145
25-11-2011 16:00,4,0,1,1,20.5,24.24,39,11.0014,122,139
25-11-2011 17:00,4,0,1,1,20.5,24.24,34,7.0015,57,127
25-11-2011 18:00,4,0,1,1,18.86,22.725,44,6.0032,45,108
25-11-2011 19:00,4,0,1,1,17.22,21.21,67,0,38,96
25-11-2011 20:00,4,0,1,1,16.4,20.455,58,6.0032,19,76
25-11-2011 21:00,4,0,1,1,14.76,18.94,71,0,24,61
25-11-2011 22:00,4,0,1,1,13.94,17.425,71,6.0032,12,46
25-11-2011 23:00,4,0,1,1,13.94,17.425,76,7.0015,5,28
26-11-2011 00:00,4,0,0,1,13.94,17.425,76,7.0015,9,38
26-11-2011 01:00,4,0,0,1,13.12,16.665,76,6.0032,5,24
26-11-2011 02:00,4,0,0,1,12.3,15.91,81,7.0015,3,20
26-11-2011 03:00,4,0,0,1,12.3,16.665,81,0,8,9
26-11-2011 04:00,4,0,0,1,12.3,16.665,81,0,0,4
26-11-2011 05:00,4,0,0,1,12.3,15.91,75,7.0015,0,3
26-11-2011 06:00,4,0,0,2,12.3,15.91,75,6.0032,2,8
26-11-2011 07:00,4,0,0,1,10.66,13.635,87,7.0015,4,13
26-11-2011 08:00,4,0,0,1,13.12,16.665,76,6.0032,10,50
26-11-2011 09:00,4,0,0,1,13.94,17.425,76,6.0032,16,67
26-11-2011 10:00,4,0,0,1,14.76,18.94,81,0,57,84
26-11-2011 11:00,4,0,0,1,16.4,20.455,62,7.0015,107,123
26-11-2011 12:00,4,0,0,1,18.04,21.97,51,0,137,172
26-11-2011 13:00,4,0,0,1,19.68,23.485,44,0,177,148
26-11-2011 14:00,4,0,0,2,19.68,23.485,48,8.9981,141,158
26-11-2011 15:00,4,0,0,2,20.5,24.24,42,7.0015,154,160
26-11-2011 16:00,4,0,0,2,18.86,22.725,47,8.9981,137,138
26-11-2011 17:00,4,0,0,2,18.86,22.725,47,8.9981,62,122
26-11-2011 18:00,4,0,0,2,17.22,21.21,62,11.0014,67,118
26-11-2011 19:00,4,0,0,2,16.4,20.455,71,6.0032,46,100
26-11-2011 20:00,4,0,0,2,17.22,21.21,58,0,55,86
26-11-2011 21:00,4,0,0,2,15.58,19.695,82,0,20,72
26-11-2011 22:00,4,0,0,2,15.58,19.695,76,0,14,51
26-11-2011 23:00,4,0,0,1,14.76,18.94,81,0,18,51
27-11-2011 00:00,4,0,0,1,14.76,18.94,81,0,7,39
27-11-2011 01:00,4,0,0,1,14.76,18.94,81,0,9,35
27-11-2011 02:00,4,0,0,1,13.94,18.18,81,0,9,22
27-11-2011 03:00,4,0,0,1,13.94,18.18,87,0,9,8
27-11-2011 04:00,4,0,0,1,13.94,17.425,87,7.0015,0,4
27-11-2011 05:00,4,0,0,1,14.76,17.425,87,12.998,0,5
27-11-2011 06:00,4,0,0,1,15.58,19.695,82,11.0014,0,9
27-11-2011 07:00,4,0,0,1,15.58,19.695,87,15.0013,12,11
27-11-2011 08:00,4,0,0,1,16.4,20.455,82,19.9995,6,36
27-11-2011 09:00,4,0,0,1,18.86,22.725,72,19.0012,21,90
27-11-2011 10:00,4,0,0,1,18.86,22.725,72,19.0012,58,131
27-11-2011 11:00,4,0,0,1,20.5,24.24,63,23.9994,83,157
27-11-2011 12:00,4,0,0,1,22.14,25.76,56,19.0012,63,193
27-11-2011 13:00,4,0,0,1,22.14,25.76,60,12.998,97,216
27-11-2011 14:00,4,0,0,1,25.42,31.06,43,31.0009,113,200
27-11-2011 15:00,4,0,0,1,25.42,31.06,43,19.0012,96,221
27-11-2011 16:00,4,0,0,1,22.96,26.515,52,16.9979,94,229
27-11-2011 17:00,4,0,0,1,22.14,25.76,56,12.998,37,167
27-11-2011 18:00,4,0,0,1,20.5,24.24,63,11.0014,25,130
27-11-2011 19:00,4,0,0,1,19.68,23.485,67,15.0013,30,109
27-11-2011 20:00,4,0,0,1,20.5,24.24,63,16.9979,10,94
27-11-2011 21:00,4,0,0,1,19.68,23.485,67,19.0012,13,75
27-11-2011 22:00,4,0,0,1,19.68,23.485,72,16.9979,13,53
27-11-2011 23:00,4,0,0,1,19.68,23.485,72,16.9979,5,27
